Description,Revenue,Revenue %,Cumulative %,ABC
AFGHAN SLIPPER SOCK PAIR,7488.7,0.07607926436883858,49.65049897906286,A
STRAWBERRY FAIRY CAKE TEAPOT,7486.04,0.07605224087434406,49.72655121993721,A
PACK OF 6 PANNETONE GIFT BOXES,7480.83,0.07599931139828524,49.80255053133549,A
CERAMIC STRAWBERRY CAKE MONEY BANK,7467.04,0.07585921591366891,49.87840974724916,A
TOY TIDY SPACEBOY  ,7458.96,0.0757771295093397,49.9541868767585,A
WHITE SPOT BLUE CERAMIC DRAWER KNOB,7456.31,0.07575020760692974,50.02993708436543,A
PAPER BUNTING COLOURED LACE,7442.39,0.07560879142521405,50.10554587579064,A
DOORMAT ENGLISH ROSE ,7434.84,0.07553208940136683,50.181077965192,A
BOX OF VINTAGE JIGSAW BLOCKS ,7429.27,0.07547550261026365,50.25655346780227,A
STRAWBERRY LUNCH BOX WITH CUTLERY,7423.05,0.07541231233366368,50.33196578013593,A
SET OF 36 TEATIME PAPER DOILIES,7419.73,0.0753785837615878,50.40734436389752,A
COFFEE MUG CAT + BIRD DESIGN,7418.83,0.07536944047397688,50.4827138043715,A
"SET 3 RED SPOT TIN TEA,COFFEE,SUGAR",7404.09,0.0752196937413268,50.557933498112824,A
VICTORIAN SEWING BOX SMALL ,7379.780000000001,0.07497272338374719,50.63290622149657,A
SET 3 WICKER LOG BASKETS,7362.66,0.07479879773497042,50.70770501923154,A
CREAM SWEETHEART LETTER RACK,7328.96,0.07445643240998347,50.78216145164152,A
NOEL WOODEN BLOCK LETTERS ,7323.030000000001,0.07439618830383592,50.85655763994536,A
DOOR MAT BLACK FLOCK ,7318.79,0.07435311325997998,50.93091075320534,A
GREEN 3 PIECE MINI DOTS CUTLERY SET,7306.06,0.07422378653632764,51.00513453974167,A
WICKER STAR ,7280.28,0.07396188214231683,51.07909642188398,A
FULL ENGLISH BREAKFAST PLATE,7276.53,0.07392378511060463,51.15302020699458,A
KINGS CHOICE BISCUIT TIN,7270.78,0.07386536966197926,51.226885576656564,A
SET/6 PINK  BUTTERFLY T-LIGHTS,7252.6900000000005,0.07368158958099962,51.30056716623756,A
SAVE THE PLANET MUG,7220.95,0.07335913630458755,51.37392630254215,A
ALARM CLOCK BAKELIKE RED ,7212.74,0.07327572920315899,51.44720203174531,A
STRAWBERRY   PICNIC BAG,7193.110000000001,0.0730763039411562,51.52027833568647,A
GLITTER HANGING BUTTERFLY STRING,7152.490000000001,0.07266363689364967,51.59294197258012,A
SET OF 3 NOTEBOOKS IN PARCEL,7148.6,0.07262411757275354,51.66556609015287,A
SET OF 36 PAISLEY FLOWER DOILIES,7110.7,0.07223908357224891,51.73780517372512,A
YOU'RE CONFUSING ME METAL SIGN ,7095.92,0.07208893047126057,51.80989410419638,A
SET OF 20 KIDS COOKIE CUTTERS,7080.07,0.07192790701722367,51.88182201121361,A
DOOR MAT MULTICOLOUR STRIPE,7078.28,0.07190972203408638,51.95373173324769,A
DOORMAT TOPIARY,7061.75,0.07174179031829901,52.02547352356599,A
SUKI  SHOULDER BAG,7055.2,0.07167524750290837,52.0971487710689,A
SET OF 3 HEART COOKIE CUTTERS,7048.98,0.07161205722630841,52.16876082829521,A
"ASSORTED FLOWER COLOUR ""LEIS""",7027.2699999999995,0.07139150081071591,52.24015232910593,A
FOLKART ZINC HEART CHRISTMAS DEC,7002.82,0.07114310816395238,52.311295437269884,A
DOORMAT RESPECTABLE HOUSE,6984.21,0.0709540452945753,52.38224948256446,A
DOORMAT BLACK FLOCK ,6982.81,0.07093982240273608,52.4531893049672,A
FELTCRAFT DOLL EMILY,6973.02,0.0708403637519461,52.524029668719145,A
S/6 WOODEN SKITTLES IN COTTON BAG,6951.64,0.07062315987514428,52.59465282859429,A
OPEN CLOSED METAL SIGN,6883.370000000001,0.06992959071381313,52.664582419308104,A
SET/10 PINK SPOTTY PARTY CANDLES,6882.16,0.06991729807158066,52.734499717379684,A
BLUE STRIPE CERAMIC DRAWER KNOB,6879.92,0.06989454144463791,52.804394258824324,A
SMALL FAIRY CAKE FRIDGE MAGNETS,6875.0,0.06984455813903151,52.874238816963356,A
POLKADOT CUTLERY 24 PCS IN TRAY,6855.75,0.06964899337624221,52.9438878103396,A
MINT KITCHEN SCALES,6834.79,0.06943605636699215,53.013323866706585,A
ENAMEL FLOWER JUG CREAM,6816.3,0.06924821260262988,53.082572079309216,A
SET3 BOOK BOX GREEN GINGHAM FLOWER ,6812.3,0.06920757576880354,53.151779655078016,A
CLOTHES PEGS RETROSPOT PACK 24 ,6810.78,0.06919213377194952,53.220971788849965,A
WALL MOUNTED VINTAGE ORGANISER,6756.09,0.06863652666145881,53.28960831551142,A
SOMBRERO ,6739.85,0.06847154111612386,53.35807985662755,A
LUNCH BOX WITH CUTLERY RETROSPOT ,6724.56,0.06831620681882265,53.42639606344637,A
RETROSPOT CHILDRENS APRON,6718.03,0.06824986718760113,53.49464593063397,A
PINK PARTY BAGS,6692.78,0.06799334717407232,53.562639277808046,A
PACK OF 60 SPACEBOY CAKE CASES,6686.849999999999,0.06793310306792476,53.63057238087597,A
COFFEE MUG DOG + BALL DESIGN,6685.990000000001,0.0679243661486521,53.69849674702462,A
DOOR MAT TOPIARY,6681.38,0.06787753219766723,53.76637427922229,A
PINK/BROWN DOTS RUFFLED UMBRELLA,6664.45,0.06770553679849724,53.83407981602079,A
CREAM SWEETHEART SHELF + HOOKS,6647.24,0.06753069682095937,53.90161051284175,A
WHITE BEADED GARLAND STRING 20LIGHT,6645.28,0.06751078477238447,53.96912129761414,A
CARRIAGE,6625.0,0.06730475602488491,54.03642605363902,A
CAMOUFLAGE LED TORCH,6613.92,0.06719219199518593,54.1036182456342,A
SET/3 RED GINGHAM ROSE STORAGE BOX,6608.25,0.06713458928323708,54.17075283491744,A
AREA PATROLLED METAL SIGN,6567.280000000001,0.06671836651277074,54.23747120143021,A
Adjustment by john on 26/01/2010 17,6563.5,0.06667996470480483,54.304151166135014,A
MOROCCAN TEA GLASS,6552.179999999999,0.06656496246507627,54.370716128600094,A
PINK REGENCY TEACUP AND SAUCER,6548.01,0.06652259856581232,54.437238727165905,A
COOKING SET RETROSPOT,6531.719999999999,0.06635710506005452,54.50359583222596,A
FELTCRAFT PRINCESS CHARLOTTE DOLL,6513.67,0.06617373134741314,54.569769563573374,A
ALARM CLOCK BAKELIKE GREEN,6511.06,0.06614721581334146,54.63591677938672,A
RED STRIPE CERAMIC DRAWER KNOB,6476.88,0.06579997406829532,54.70171675345502,A
RED RETROSPOT SMALL MILK JUG,6475.4800000000005,0.0657857511764561,54.76750250463147,A
ADVENT CALENDAR GINGHAM SACK,6429.530000000001,0.06531893554787596,54.83282144017935,A
CAKE STAND WHITE TWO TIER LACE,6398.04,0.06499902207357805,54.89782046225293,A
SET OF 72 PINK HEART PAPER DOILIES,6387.95,0.06489651566025109,54.96271697791318,A
RED SPOT CERAMIC DRAWER KNOB,6372.09,0.06473539061412964,55.027452368527314,A
LUNCH BAG RED RETROSPOT,6365.72,0.06467067645626118,55.09212304498357,A
COFFEE MUG APPLES DESIGN,6363.38,0.06464690390847276,55.15676994889205,A
LARGE CIRCULAR MIRROR MOBILE,6343.33,0.06444321177891821,55.22121316067096,A
PINK FAIRY CAKE CHILD'S APRON,6339.17,0.06440094947173881,55.2856141101427,A
INFLATABLE POLITICAL GLOBE ,6333.76,0.06434598815398868,55.34996009829669,A
CANDLEHOLDER PINK HANGING HEART,6311.13,0.06411608526661614,55.41407618356331,A
NATURAL SLATE RECTANGLE CHALKBOARD,6300.54,0.06400849924906088,55.47808468281237,A
PACK OF 12 HEARTS DESIGN TISSUES ,6286.05,0.06386129231852494,55.5419459751309,A
ENCHANTED BIRD COATHANGER 5 HOOK,6284.7300000000005,0.06384788216336225,55.605793857294266,A
PLASTERS IN TIN SKULLS,6273.39,0.06373267673946456,55.66952653403373,A
RETRO RED SPOTTY WASHING UP GLOVES,6257.39,0.06357012940415918,55.73309666343789,A
SET OF 6 SOLDIER SKITTLES,6257.28,0.06356901189122895,55.79666567532912,A
SET/5 RED RETROSPOT LID GLASS BOWLS,6243.79,0.0634319641691496,55.86009763949827,A
SET OF 3 BUTTERFLY COOKIE CUTTERS,6175.47,0.06273788704739562,55.92283552654567,A
LOVE LARGE WOOD LETTERS ,6154.86,0.06252850576110537,55.98536403230678,A
I CAN ONLY PLEASE ONE PERSON MUG,6147.82,0.062456984933571,56.047821017240345,A
PACK 20 ENGLISH ROSE PAPER NAPKINS,6127.4,0.062249533896887504,56.110070551137234,A
PARTY METAL SIGN ,6123.139999999999,0.06220625566886244,56.172276806806096,A
FOOD CONTAINER SET 3 LOVE HEART ,6108.55,0.06205803281748085,56.23433483962358,A
BLUE SPOT CERAMIC DRAWER KNOB,6099.8,0.06196913974348573,56.29630397936707,A
GLASS CAKE COVER AND PLATE,6096.349999999999,0.0619340904743105,56.35823806984138,A
MINI CAKE STAND  HANGING STRAWBERY,6096.0,0.06193053475135069,56.420168604592725,A
SET/6 RED SPOTTY PAPER CUPS,6088.25,0.061851800885812144,56.482020405478536,A
PINK FAIRY CAKE CHILDRENS APRON,6082.96,0.06179805867307681,56.54381846415161,A
PAPER CHAIN KIT RETROSPOT,6052.9800000000005,0.06149348560354835,56.60531194975516,A
TRADITIONAL WOODEN CATCH CUP GAME ,6029.41,0.0612540330602266,56.66656598281539,A
CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,6028.35,0.06124326429926263,56.727809247114656,A
CHARLIE+LOLA PINK HOT WATER BOTTLE,6021.99,0.06117865173347873,56.788987898848134,A
RED RETROSPOT MUG,6007.620000000001,0.06103266390795759,56.85002056275609,A
IVORY HANGING DECORATION  HEART,5998.5,0.060940011926833515,56.910960574682925,A
I'M ON HOLIDAY METAL SIGN,5995.05,0.0609049626576583,56.971865537340584,A
KINGS CHOICE TEA CADDY ,5990.030000000001,0.060853963431206234,57.03271950077179,A
SET/3 VANILLA SCENTED CANDLE IN BOX,5988.72,0.06084065486812811,57.09356015563992,A
PACK OF 12 RED SPOTTY TISSUES ,5981.8099999999995,0.060770454737693096,57.15433061037761,A
DOORMAT HOME SWEET HOME BLUE ,5978.63,0.06073814845480115,57.215068758832416,A
SET/10 BLUE SPOTTY PARTY CANDLES,5966.95,0.06061948890002821,57.27568824773245,A
PACK OF 12 PINK PAISLEY TISSUES ,5958.07,0.060529275128933725,57.33621752286138,A
TEA BAG PLATE RED SPOTTY ,5934.19,0.06028667323099044,57.39650419609237,A
6 EGG HOUSE PAINTED WOOD,5902.52,0.05996493109917036,57.456469127191546,A
PAPER BUNTING VINTAGE PAISLEY,5872.4800000000005,0.059659748477134504,57.516128875668684,A
CORONA MEXICAN TRAY,5870.39,0.059638515731460236,57.57576739140014,A
WHITE CHERRY LIGHTS,5850.06,0.05943197902353784,57.63519937042368,A
GAOLERS KEYS DECORATIVE GARDEN ,5845.59,0.0593865673617369,57.69458593778541,A
CHARLIE + LOLA RED HOT WATER BOTTLE,5788.8,0.05880962591348736,57.7533955636989,A
ROUND SNACK BOXES SET OF 4 SKULLS,5750.240000000001,0.05841788683540139,57.8118134505343,A
ROUND CONTAINER SET OF 5 RETROSPOT,5727.61,0.05818798394802882,57.87000143448233,A
GLASS  BEURRE DISH,5724.67,0.05815811587516646,57.9281595503575,A
DOORMAT UNION JACK GUNS AND ROSES,5677.72,0.05768114103812974,57.98584069139563,A
CARD HOLDER GINGHAM HEART,5667.36,0.05757589163851949,58.04341658303415,A
ZINC FOLKART SLEIGH BELLS,5665.1,0.05755293182740762,58.10096951486156,A
RED SPOTTY BOWL,5660.1900000000005,0.057503050113885776,58.15847256497545,A
CERAMIC HEART FAIRY CAKE MONEY BANK,5656.15,0.05746200691172116,58.21593457188717,A
S/16 VINTAGE IVORY CUTLERY,5643.15,0.057329937201785544,58.27326450908895,A
LAVENDER SCENTED FABRIC HEART,5621.58,0.05711080307537697,58.33037531216433,A
CAKE STAND LOVEBIRD 2 TIER PINK,5618.17,0.057076160174540015,58.38745147233887,A
BOYS VINTAGE TIN SEASIDE BUCKET,5618.0199999999995,0.05707463629327152,58.44452610863214,A
VINTAGE BLUE KITCHEN CABINET,5605.0,0.05694236339916678,58.501468472031306,A
METAL MERRY CHRISTMAS WREATH,5599.78,0.05688933233102338,58.55835780436233,A
RIBBON REEL LACE DESIGN ,5596.05,0.05685143848348032,58.61520924284581,A
LARGE HEART MEASURING SPOONS,5580.84,0.056696916922855646,58.67190615976866,A
SCANDINAVIAN REDS RIBBONS,5580.13,0.05668970388485147,58.72859586365351,A
HAND WARMER BABUSHKA DESIGN,5559.620000000001,0.056481338519406885,58.785077202172914,A
LARGE RED SPOT WINDMILL,5554.92,0.05643359023966093,58.84151079241258,A
PACK OF 12 WOODLAND TISSUES ,5548.93,0.05637273658100597,58.89788352899358,A
GINGHAM HEART  DOORSTOP RED,5531.21,0.056192715407155265,58.95407624440074,A
RED SPOTTY PLATE ,5523.2,0.056111340147418,59.010187584548156,A
 SET 2 TEA TOWELS I LOVE LONDON ,5521.08,0.056089802625490036,59.06627738717365,A
KINGS CHOICE MUG,5516.69,0.05604520370036562,59.12232259087401,A
POPPY'S PLAYHOUSE KITCHEN,5515.86,0.056036771557346654,59.17835936243136,A
GIRLS VINTAGE TIN SEASIDE BUCKET,5510.63,0.055983638897118715,59.234343001328476,A
DOOR MAT UNION JACK GUNS AND ROSES,5510.39,0.05598120068708914,59.29032420201556,A
SMALL CHINESE STYLE SCISSOR,5503.64,0.055912626030007184,59.34623682804557,A
MINI WOODEN HAPPY BIRTHDAY GARLAND,5503.46,0.055910797372484985,59.40214762541805,A
CALENDAR PAPER CUT DESIGN,5488.58,0.055759628350650986,59.4579072537687,A
GLASS HONEYPOT WASP CATCHER,5473.82,0.055609678433831765,59.513516932202535,A
VICTORIAN  METAL POSTCARD SPRING,5450.81,0.05537591504724572,59.56889284724978,A
CHRISTMAS LIGHTS 10 SANTAS ,5439.14,0.05525735708455736,59.624150204334335,A
SET OF 3 CASES WOODLAND DESIGN,5435.91,0.05522454284124258,59.67937474717558,A
CREAM SWEETHEART MAGAZINE RACK,5426.74,0.05513138289969568,59.734506130075275,A
KASHMIR FOLKART TUMBLERS,5394.54,0.054804256387393606,59.78931038646267,A
JUMBO BAG CHARLIE AND LOLA TOYS,5388.31,0.05474096451870907,59.844051350981374,A
PINK FLORAL FELTCRAFT SHOULDER BAG,5384.87,0.0547060168416184,59.898757367822995,A
PLACE SETTING WHITE HEART,5370.48,0.05455982583192812,59.953317193654925,A
LOVEBIRD HANGING DECORATION WHITE ,5370.13,0.054556270108968324,60.00787346376389,A
RETRO SPORT PARTY BAG + STICKER SET,5370.08,0.05455576214854549,60.06242922591244,A
TRADITIONAL CHRISTMAS RIBBONS,5365.59,0.05451014730257543,60.11693937321501,A
SET OF THREE VINTAGE GIFT WRAPS,5365.0599999999995,0.05450476292209343,60.171444136137104,A
CAKE STAND LACE WHITE,5361.41,0.054467681811226895,60.22591181794833,A
COFFEE MUG PEARS  DESIGN,5358.16,0.054434664383742976,60.28034648233207,A
PINK 3 PIECE POLKADOT CUTLERY SET,5356.15,0.05441424437474525,60.33476072670682,A
WOOLLY HAT SOCK GLOVE ADVENT STRING,5341.85,0.05426896769381606,60.389029694400634,A
PAPER CHAIN KIT SKULLS ,5337.53,0.054225079913283604,60.443254774313914,A
POPPY'S PLAYHOUSE BEDROOM ,5331.87,0.05416757879341933,60.49742235310733,A
LUNCH BAG DOLLY GIRL DESIGN,5307.43,0.05391928773874036,60.551341640846076,A
RED SPOTTY PEG BAG,5282.89,0.05366998076321573,60.60501162160929,A
12 PENCILS SMALL TUBE RED SPOTTY,5278.03,0.05362060701011672,60.65863222861941,A
ANT WHITE WIRE HEART SPIRAL,5263.17,0.053469641172451836,60.712101869791866,A
FAIRY CAKE CANDLES,5257.43,0.053411327315911035,60.76551319710778,A
CHRISTMAS GINGHAM HEART,5243.89,0.053273771633408865,60.818786968741186,A
DOORSTOP RETROSPOT HEART,5224.41,0.05307587025267455,60.87186283899386,A
BATH BUILDING BLOCK WORD,5215.900000000001,0.05298941538870901,60.92485225438257,A
TRADITIONAL WOODEN SKIPPING ROPE,5208.15,0.05291068152317045,60.977762935905744,A
FAIRY TALE COTTAGE NIGHTLIGHT,5200.73,0.05283530019642258,61.030598236102165,A
BOX OF 24 COCKTAIL PARASOLS,5187.56,0.05270150342104935,61.08329973952321,A
RIBBON REEL HEARTS DESIGN ,5184.85,0.052673971966132,61.13597371148934,A
10 COLOUR SPACEBOY PEN,5184.469999999999,0.05267011146691848,61.18864382295626,A
PICTURE DOMINOES,5169.679999999999,0.05251985677384558,61.24116367973011,A
CIRCUS PARADE LUNCH BOX ,5166.49,0.052487448898869075,61.29365112862897,A
RETRO SPOT LAMP,5164.42,0.052466419337363936,61.34611754796634,A
WELCOME  WOODEN BLOCK LETTERS,5157.13,0.052392358707715414,61.39850990667405,A
GIRLS ALPHABET IRON ON PATCHES ,5139.58,0.052214064599302334,61.450723971273355,A
FOUR HOOK  WHITE LOVEBIRDS,5138.9400000000005,0.05220756270589012,61.50293153397924,A
RED SPOTS  WRAP ,5115.5,0.05196943085966773,61.554900964838914,A
ASSTD DESIGN RACING CAR PEN,5115.46,0.051969024491329466,61.60686998933024,A
RED FLORAL FELTCRAFT SHOULDER BAG,5070.67,0.05151399354455897,61.6583839828748,A
CAKE STAND LOVEBIRD 2 TIER WHITE,5046.139999999999,0.05126478816111889,61.70964877103592,A
PACK OF 60 MUSHROOM CAKE CASES,5035.98,0.05116157060319998,61.76081034163912,A
12 EGG HOUSE PAINTED WOOD,5028.13,0.051081820816815775,61.81189216245594,A
AGED GLASS SILVER T-LIGHT HOLDER,5027.41,0.051074506186727035,61.86296666864267,A
CERAMIC BOWL WITH STRAWBERRY DESIGN,5024.01,0.051039964877974645,61.91400663352064,A
SET/6 TURQUOISE BUTTERFLY T-LIGHTS,5015.09,0.050949344738541895,61.964955978259184,A
VINTAGE RED KITCHEN CABINET,5015.0,0.050948430409780796,62.015904408668966,A
CARDHOLDER HOLLY WREATH METAL,5014.71,0.05094548423932838,62.066849892908294,A
PHOTO CUBE,5014.62,0.0509445699105673,62.117794462818864,A
COSY HOUR GIANT TUBE MATCHES,5007.3,0.05087020450466508,62.168664667323526,A
WHEELBARROW FOR CHILDREN ,4994.9,0.05074423031980341,62.219408897643326,A
CERAMIC CAKE BOWL + HANGING CAKES,4988.25,0.05067667158356711,62.27008556922689,A
ENGLISH ROSE DESIGN PEG BAG,4983.02,0.050623538923339165,62.32070910815023,A
WASHROOM METAL SIGN,4970.84,0.050499799764337945,62.37120890791457,A
VINYL RECORD FRAME SILVER,4919.52,0.04997842918634593,62.42118733710092,A
RED RETROSPOT UMBRELLA,4913.83,0.04992062329022795,62.471107960391144,A
"HOOK, 5 HANGER ,MAGIC TOADSTOOL RED",4908.8,0.049869522471691324,62.52097748286283,A
LOVE GARLAND PAINTED ZINC ,4897.78,0.049757567994499735,62.57073505085733,A
FRYING PAN RED POLKADOT ,4885.89,0.049636775005950935,62.62037182586328,A
ROSE CARAVAN DOORSTOP,4884.14,0.0496189963911519,62.669990822254434,A
RED RETROSPOT BUTTER DISH,4882.67,0.049604062354720715,62.71959488460915,A
HAND WARMER RED POLKA DOT,4876.2,0.049538332276006604,62.76913321688516,A
SKULLS PARTY BAG + STICKER SET,4873.9,0.049514966096556444,62.81864818298172,A
WHITE LOVEBIRD LANTERN,4870.14,0.0494767674727597,62.86812495045448,A
BIG DOUGHNUT FRIDGE MAGNETS,4842.87,0.04919972585814857,62.91732467631263,A
ASSTD DESIGN BUBBLE GUM RING,4824.3,0.04901106935710977,62.96633574566974,A
WOODEN REGATTA BUNTING,4823.650000000001,0.049004465871612994,63.01534021154135,A
"HOOK, 5 HANGER , MAGIC TOADSTOOL",4795.95,0.04872305579736554,63.06406326733872,A
RED SPOTTY CHILDS UMBRELLA,4791.04,0.0486731740838437,63.11273644142256,A
POLKADOT PEN,4775.469999999999,0.04851499520817465,63.161251436630735,A
PACK OF 12 LONDON TISSUES ,4771.25,0.048472123348487856,63.209723559979224,A
PIGGY BANK RETROSPOT ,4771.15,0.0484711074276422,63.25819466740687,A
FAIRY CAKE DESIGN UMBRELLA,4764.22,0.04840070411303806,63.306595371519904,A
BOTTLE BAG RETROSPOT ,4759.95,0.04835732429292843,63.354952695812834,A
CERAMIC CAKE DESIGN SPOTTED MUG,4724.88,0.04800104085235595,63.40295373666519,A
DOOR MAT BIRD ON THE WIRE,4691.77,0.04766466946035838,63.45061840612555,A
CHRISTMAS METAL TAGS ASSORTED ,4687.77,0.04762403262653203,63.49824243875208,A
RED SPOTTY CHILDS APRON,4678.23,0.04752711377785619,63.54576955252993,A
RECIPE BOX BLUE SKETCHBOOK DESIGN,4651.650000000001,0.047257082017080135,63.593026634547016,A
RED 3 PIECE RETROSPOT CUTLERY SET,4646.46,0.047204355725190446,63.64023099027221,A
PINK  SPOTTY PLATE ,4645.09,0.04719043760960492,63.687421427881816,A
RED SPOTTY APRON ,4638.110000000001,0.04711952633457795,63.73454095421639,A
DOORMAT MULTICOLOUR STRIPE,4628.76,0.04702453773550887,63.7815654919519,A
DOORMAT FRIENDSHIP ,4615.91,0.04689399190684173,63.828459483858744,A
LARGE CAKE STAND HANGING HEARTS,4600.26,0.046735000294496155,63.87519448415324,A
SKULL LUNCH BOX WITH CUTLERY ,4598.83,0.046720472626403234,63.921914956779645,A
BLUE 3 PIECE POLKADOT CUTLERY SET,4591.29,0.04664387219464057,63.96855882897429,A
SWEETHEART CAKESTAND 3 TIER,4590.4,0.04663483049911421,64.0151936594734,A
BROWN CHECK CAT DOORSTOP ,4580.9800000000005,0.04653913075545317,64.06173279022885,A
PACK OF 20 SKULL PAPER NAPKINS,4578.73,0.046516272536425846,64.10824906276527,A
S/4 CACTI CANDLES,4563.96,0.04636622102752207,64.1546152837928,A
S/4 BLUE ROUND DECOUPAGE BOXES,4552.69,0.046251726748216336,64.200867010541,A
CREAM SLICE FLANNEL PINK SPOT ,4550.240000000001,0.046226836687497705,64.2470938472285,A
ENAMEL MEASURING JUG CREAM,4549.21,0.04621637270278742,64.29331021993129,A
FELTCRAFT PRINCESS LOLA DOLL,4543.39,0.04615724610957009,64.33946746604086,A
4 TRADITIONAL SPINNING TOPS,4542.84,0.04615165854491896,64.38561912458577,A
GLASS JAR DIGESTIVE BISCUITS,4529.78,0.04601897928247594,64.43163810386825,A
RIBBON REEL SNOWY VILLAGE,4518.22,0.04590153883271781,64.47753964270098,A
"DIAMANTE HEART SHAPED WALL MIRROR, ",4516.02,0.045879188574113314,64.5234188312751,A
MAN FLU METAL SIGN,4511.26,0.045830830741859965,64.56924966201696,A
TEA TIME TEAPOT IN GIFT BOX,4509.04,0.04580827729908634,64.61505793931605,A
CACTI T-LIGHT CANDLES,4495.88,0.04567458211579767,64.66073252143184,A
DOORMAT WELCOME TO OUR HOME,4485.78,0.04557197411038614,64.70630449554223,A
JUMBO BAG DOLLY GIRL DESIGN,4476.63,0.045479017353008376,64.75178351289523,A
KINGS CHOICE GIANT TUBE MATCHES,4464.0,0.045350706550201694,64.79713421944543,A
FANNY'S REST STOPMETAL SIGN,4459.39,0.04530387259921683,64.84243809204465,A
GLASS JAR ENGLISH CONFECTIONERY,4431.280000000001,0.04501829724950219,64.88745638929414,A
WILLOW BRANCH LIGHTS.,4423.69,0.04494118885731669,64.93239757815147,A
DOORMAT NEIGHBOURHOOD WITCH ,4419.59,0.04489953610264469,64.97729711425411,A
CERAMIC CHERRY CAKE MONEY BANK,4414.0199999999995,0.044842949311541494,65.02214006356566,A
CHILDS APRON SPACEBOY DESIGN,4412.87,0.04483126622181643,65.06697132978748,A
RED RETROSPOT STORAGE JAR,4397.7,0.04467715102953001,65.11164848081701,A
WOODEN ADVENT CALENDAR RED,4397.61,0.044676236700768916,65.15632471751778,A
SET OF 12 ROSE BOTANICAL T-LIGHTS,4384.88,0.04454690997711658,65.20087162749489,A
